"ID","Ref","Created","Updated","Name","Description","Scope of works","Status","Priority","Property Ref","Property Client Ref","Property Name","Property Account Manager","Property Certification Date","Client Ref","Client","Primary Contact Name","Primary Contact Email","Contractor","Task Value","Category","Tags","Address","Site Suburb","Postal code","Assigned Technician","Supporting Technicians","Assigned Office","Technician","Salesperson","Round","Due","Due After","Scheduled Date","Performed Date","Completed Date","On-site Date","SLA","Due (on site)","Due (performed)","Time to Site (SLA)","Time to Performed (SLA)","Authorisation Ref","Authorisation Amount","Contractor Authorisation Limit","Workorder URL","Internal Note","Invoice Note","Technician Note","Latitude","Longitude","Access Procedure","Access Note","Access Code","Access Schedule","Access Window","Is Active","Deleted","Invoiced","Inactive Date","Billing Card Ref","Billing Card Name","Branch","Cost Centre","Service Group","Zone","Est. Duration","Author","Updated By","Parent Task","Minor Job"
25088,"T-25088","2025-12-04 14:21:50","2026-03-16 08:48:25","Sounder fault found during testing (Quote QD-1796)","Sounder fault found during testing","Dear Customer,

We hope you're doing well. Following our routine testing, we have identified the following defect(s) that we wanted to bring to your attention:

Please see below.

If you have any questions or need further clarification, feel free to reach out.

Thank you for your understanding and continued support.","REVISIT",5,"39A590 C AU210","","Goodman AU210 - Gateway Industrial Estate - Building C - 209-211 Walters Road, Arndell Park, NSW 2148","","2024-12-03","","Goodman Property Services (Aust) Pty Limited SC01822","Victor Gaete","Victor.Gaete@goodman.com","",1040.0010,"Repair","","Building C 209-211 Walters Road, Arndell Park, NSW, 2148, Australia","Arndell Park","2148","Gordon Jenkins","Nu Unasa","","Nu Unasa","","","","","2026-01-30 06:00:00","","","2026-01-30 10:23:52","","","","","","Work Order No: 324954  Purchase Order No: 566914","1040.00","","","","As per accepted defect quote QD-1796 dated 21-11-2025.","Replaced three strobes sounders unable to test further action required may Need to replace more.",-33.7912331,150.8922249,"CA","SinePro and Verified. 
","","OA","",True,"",False,"","CO-074","Goodman Property Services (Aust) Pty Limited","","[] ","R DETECTION","","00:00:00","Jamie Wright","Jade Ogony"," ",""
24611,"T-24611","2025-12-01 13:25:03","2026-03-30 08:40:05","Monthly Defect February 2025 - FIP Bat (Quote QD-0419)","Monthly Defect February 2025 - FIP Bat","Following on from monthly testing, the following defect(s) were been found:
- Batteries are due for replacement 2x 12ah .","REVISIT",5,"39770","","De Luxe - 7 Blackfriars Street, Chippendale, NSW 2008","","2019-11-22","","DS Holdings and de Luxe Nominees C/O","James de Vries","deluxe.devries@gmail.com","",342.0024,"Repair","","7 Blackfriars Street, Chippendale, NSW, 2008, Australia","Chippendale","2008","Darren Brailey","","","John Minai","","","","","2025-12-09 09:00:00","","","2025-12-09 10:29:21","","","","","","","342.00","","","","As per accepted defect quote QD-0419 dated 28-02-2025.","No access. Site contact numbers are disconnected and Syd does not have keys to site. Please arrange access with client.",-33.8857865,151.1979947,"CA","20 - Key with Syd Kak.
Contact David -0417 287 786 - **1 Week Notice**
For all other access please arrange via the site contact Justin Medcalf 1800 288 ","**1 Week notice**","NR","",True,"",False,"","","","","[] ","R DETECTION","","00:00:00","Jamie Wright","Jamie Wright"," ",""
23677,"T-23677","2025-11-26 15:15:25","2026-03-20 06:19:11","FIP Defects from testing (Quote QD-1838)","FIP Defects from testing","Dear Customer,

We hope you're doing well. Following our routine monthly testing, we have identified the following defect(s) that we wanted to bring to your attention:

Please see below.

If you have any questions or need further clarification, feel free to reach out.

Thank you for your understanding and continued support.","REVISIT",5,"39704","","Frutex - 20 St Albans Road, Kingsgrove, NSW 2208","","2020-05-20","1007","Sterilisation Technologies Australia Pty Ltd","Natural Food Technologies Pty Ltd","finance@frutex.com.au","",4038.2280,"Repair","","18 St Albans Road, KINGSGROVE, NSW, 2208, Australia","Kingsgrove","2208","John Minai","Gordon Jenkins","","Gordon Jenkins","","","","","2026-01-07 06:00:00","","","2026-01-07 07:20:55","","","","","","","4038.23","","","","As per accepted defect quote QD-1838 dated 26-11-2025.","Unit 9:
Replaced strobe with new.
Replaced faulty detector 32 with new.
Make up block plans - see documents.
Connected 3x conventional detectors in caretakers stairwell to fire system and replaced with addressable detectors and programmed to FIP.

Investigated works in main Frutex building.

Scissor lift required for strobe replacement main FIP

6/3/2026
Replaced FIP strobe at main MX panel and strobe at SFIP Fusion panel

Cleared heat probe alarm in freezers back of warehouse zone 3.",-33.9346547,151.0948527,"","Juan Piriz - 02-95026596 (Compliance Officer)
Gate code: 4321
Bottom Warehouse only","","NR","",True,"",False,"","CO-2179","Sterilisation Technologies Australia Pty Ltd","","[] ","R DETECTION","","00:00:00","Jamie Wright","John Minai"," ",""
23333,"T-23333","2025-11-21 10:40:14","2026-02-05 08:27:37","5 Yearly Detection and Warning System (Quote QD-0489)","5 Yearly Detection and Warning System","**Comprehensive Fire Alarm System Testing & Maintenance**
Ensure your building is fully compliant and safe with our expert 5-yearly sensitivity testing of the fire detection system, in line with the Fire Alarm standards AS 1851.6-2012. Our team will perform a thorough inspection of both the detection system and the Fire Indicator Panel, ensuring that everything operates smoothly and efficiently.

**Enhanced Sound System Testing for Emergencies**
Safety is our priority. We’ll test the sound pressure levels and intelligibility of your emergency sound system in all buildings to ensure your building meets the Australian standards. 

**What’s Not Included**:
Please note that the following are outside the scope of this service:
•	Security and parking arrangements (if required).
•	Use of lifts for heavy equipment transportation (if applicable).
•	Work outside of the designated areas or beyond normal working hours.
•	High-reach equipment for specialized tasks.

**Let’s Make Sure Your Building Stays Safe and Compliant**
Contact us today to schedule your testing and stay ahead of potential issues. We're here to help ensure your building’s fire safety systems are ready for whatever comes your way!","REVISIT",5,"39754","","Foothills Distribution Centre - 30 Lidco Street, Arndell Park, NSW 2148","","2022-11-01","","The Trustee For Gemstone Arndell Park Asset","Sajan Gill","Sajan.Gill@jll.com","",7430.0000,"Repair","","30 LIdco Street, Arndell Park, NSW, 2148, Australia","Arndell Park","2148","Nu Unasa","Gordon Jenkins","","Nu Unasa","","","","","2026-02-05 07:10:00","","","2026-02-05 08:00:41","","","","","","W-02186-000036","7430.00","","","","As per accepted defect quote QD-0489 dated 24-03-2025.","",-33.7921663,150.8833214,"","Sagan Gill (JLL) 0470 477 911","","NR","",True,"",False,"","CO-1513","Jones Lang Lasalle","","[] ","R DETECTION","","00:00:00","Jamie Wright","Nu Unasa"," ",""
23206,"T-23206","2025-11-20 12:36:04","2026-03-23 13:07:34","AFSS Inspection Report November 2025 - FIP/EWIS (Quote QD-1754)","AFSS Inspection Report November 2025 - FIP/EWIS","As per scope of Works:

Section 2 – Assessment results and observations

2.  Automatic Fire Detection System
At the time of assessment, the following non-compliances were observed that are required to be rectified:
-  The batteries in the fire alarm panel are out of date and need to be replaced.
-  The demountable office in the warehouse has no fire detection or occupant warning installed. Detection is required in the demountable office.

7.  Occupant Warning
At the time of assessment, the following non-compliances were observed that are required to be rectified:
-  The PA was stuck on when the system is in automatic, further investigation is required fix this issue.

Further estimate maybe required after initial investigation due to End of Life FIP/EWIS","REVISIT",5,"39A776","","28 Britton Street, Smithfield","","","","CBIIP 28B Pty Ltd","Keisha Casey","Keisha.Casey@centuria.com.au","",2098.7851,"Repair","","28 Britton St, Smithfield NSW 2164, Australia","Smithfield","2164","Gordon Jenkins","","","Gordon Jenkins","","","","","2025-11-21 11:06:00","","","2025-11-21 12:48:55","","","","","","Job Code	A20060_2500039","2098.78","","","","As per accepted defect quote QD-1754 dated 17-11-2025.","Checked OWS found unable to deisolate PA when in manual will need replace warning  system photos in documents
Due to the age of the warning system recommend replacing, unable to get parts",-33.8437532,150.9431809,"","Romeo Correia - 0475 222 629","","NR","",True,"",False,"","CO-2122","Centuria Property Funds","","[] ","R DETECTION","","00:00:00","Jamie Wright","Gordon Jenkins"," ",""
23039,"T-23039","2025-11-19 06:49:12","2025-11-26 09:46:13","AFSS Inspection Report September 2025 (Quote QD-1614)","AFSS Inspection Report September 2025","Section 2 – Assessment results and observations

At the time of assessment, the following non-compliances were observed that are required to be rectified:

- The main fire panel batteries are out of date and need to be replaced.
- There are 3 faults on the fire panel that will require further investigation.

Further estimate maybe required after initial investigation","REVISIT",5,"39589","","77 Scott Avenue, Leura, NSW 2780","","2024-11-28","984","Yao Kai Pty Ltd","Liang Feng (email invoices)","fengliang77@yahoo.com.au","",1195.2820,"Repair","","77 Scott Avenue, Leura, NSW, 2780, Australia","Leura","2780","Gordon Jenkins","","","Gordon Jenkins","","","","","2025-11-26 11:00:00","","","2025-11-26 08:55:23","","","","","","","1195.28","","","","As per accepted defect quote QD-1614 dated 21-10-2025.","Replaced batteries as per report 
Checked detectors found wireless system will need to replace a few detectors and sounders photos in documents to man when we return
Will need lithium batteries for detectors",-33.710106,150.350037,"","","","NR","",True,"",False,"","CO-1978","Yao Kai Pty Ltd","","[] ","R DETECTION","","01:00:00","Jamie Wright","Gordon Jenkins"," ",""
22478,"T-22478","2025-11-13 07:31:50","2025-11-28 12:24:54","Detection testing July 25 (Quote QD-1173)","Detection testing July 25","Following on from annual testing, the following defect(s) were been found:

L5 garbage room west - Smoke, L12D3 - Detector is in lift lobby

Investigate sensitivity through the FIP Program for any further issues, further estimates maybe required from failures","REVISIT",5,"39A378 C","","SP 74790 - The Panorama - 717 Anzac Parade  Maroubra, NSW 2035","","2020-07-25","1020","Excel Building Management","","","",843.5000,"Repair","","717 Anzac Parade, Maroubra, NSW, 2035, Australia","Maroubra","2035","Nu Unasa","Gordon Jenkins","","Nu Unasa","","","","","2025-11-28 13:00:00","","","2025-11-28 09:16:22","","","","","","Part of WO87","843.50","","","","As per accepted defect quote QD-1173 dated 05-08-2025.","",-33.940293,151.2385936,"","Kerry Wilson (Excel BM) 9349 5962 or 9349 5463 or 9167 6966","","NR","",True,"",False,"","CO-2246","Excel Building Management","","[] ","R DETECTION","","00:00:00","Jamie Wright","Nu Unasa"," ",""
22477,"T-22477","2025-11-13 07:29:56","2025-11-28 10:33:27","Detection testing July 25 (Quote QD-1172)","Detection testing July 25","Following on from annual testing, the following defect(s) were been found:

L4 Corridor north - Smoke, L9D54 - Alarm failed to operate

Investigate sensitivity through the FIP Program for any further issues, further estimates maybe required from failures","SCHEDULED",5,"39A378 B","","SP 74405 - The Northerly - 717 Anzac Parade  Maroubra, NSW 2035","","2020-07-25","1020","Excel Building Management","","","",843.5000,"Repair","","717 Anzac Parade, Maroubra, NSW, 2035, Australia","Maroubra","2035","Nu Unasa","Gordon Jenkins","","Gordon Jenkins","","","","","2025-11-28 12:00:00","","","2025-11-28 08:17:37","","","","","","Part of WO87","843.50","","","","As per accepted defect quote QD-1172 dated 05-08-2025.","",-33.940293,151.2385936,"","Kerry Wilson (Excel BM) 9349 5962 or 9349 5463 or 9167 6966","","NR","",True,"",False,"","CO-2246","Excel Building Management","","[] ","R DETECTION","","00:00:00","Jamie Wright","Gordon Jenkins"," ",""
22476,"T-22476","2025-11-13 07:22:03","2025-12-11 07:05:58","5 Yearly EWS testing (Quote QD-1170)","5 Yearly EWS testing","FlameSafe received notification from offsite monitoring with the below details. Further investigation will be required from  our Technician's to detail the problem & resolution further:
Basements & Retail
o/s Coles - Not Loud enough
Further quotes maybe required","REVISIT",5,"39A378","","Pacific Square - 717 Anzac Parade, Maroubra, NSW 2035","","2021-07-25","","Excel Building Management","","pacific@excelbm.com.au","",1630.6300,"Repair","","717 Anzac Parade, Maroubra, NSW, 2035, Australia","Maroubra","2035","Nu Unasa","Gordon Jenkins","","Nu Unasa","","","","","2025-11-28 10:00:00","","","2025-11-27 06:33:21","","","","","","Part of WO87","1630.63","","","","As per accepted defect quote QD-1170 dated 05-08-2025.","Speakers not working in certain areas , speaker fault on Cole’s cct .

Scissor lift required ,
Further investigate . Follow up organise access and scissor lift with BM and Cole’s",-33.940293,151.2385936,"","**SinePro**
Ryan O'Connor- 0451 125 790","","NR","",True,"",False,"","CO-2246","Excel Building Management","","[] ","R DETECTION","","00:00:00","Jamie Wright","Nu Unasa"," ",""
22186,"T-22186","2025-11-10 13:32:17","2026-03-23 08:02:05","5 Yearly Detection and Warning System (Quote QD-0248)","5 Yearly Detection and Warning System","Fire Alarm System 5 Yearly Sensitivity Test for Detection System (AS 1851.6-2012)
Undertake sensitivity testing within the building to ensure meets standard requirements. Carry Out 5 Yearly testing on
control indication equipment (Fire Indicator Panel).
Fire Alarm System 5 Yearly Sound System for Emergency Purposes (AS 1851.6-2012)
Undertake sound pressure level tests within Buildings A & B to ensure sound pressure levels and intelligibility meets
standard requirements
Inspect building for structural changes which may affect evacuation zones
Inspect building for occupancy changes which may affect performance of the sound system
EXCLUSIONS
- Costs associated with security arrangements and parking.(If required)
- Access to lift service for transport of heavy equipment to roof/plant levels (where relevant)
- Works to areas other than that nominated above.
- Works outside normal working hours.
- Multiple site establishments to carry out the above works.
- Provision of high reach equipment","REVISIT",5,"39A479","","Union NSW - 4-10 Goulburn Street, Sydney, NSW 2000","","2026-04-29","150","C/- Colliers Int’l Pty Ltd","Colliers","","",3270.0000,"Repair","","4-10 Goulburn Street, Sydney, NSW, 2000, Australia","Sydney","2000","Nu Unasa","Gordon Jenkins, John Minai","","Gordon Jenkins","","","","","2025-12-18 11:00:00","","","2026-03-16 08:55:33","","","","","","CWO0649374","3270.00","","","","As per accepted defect quote QD-0248 dated 17-12-2024.","",-33.877292,151.2041965,"","Kirill Katelenets (Colliers) 0499 523 765","","OA","",True,"",False,"","CO-504","Colliers International","","[] ","R DETECTION","","00:00:00","Jamie Wright","Jamie Wright"," ",""
21783,"T-21783","2025-11-04 08:34:27","2026-03-02 08:16:51","5 Yearly Detection and Warning System (Quote QD-1540)","5 Yearly Detection and Warning System","**Comprehensive Fire Alarm System Testing & Maintenance**
Ensure your building is fully compliant and safe with our expert 5-yearly sensitivity testing of the fire detection system, in line with the Fire Alarm standards AS 1851.6-2012. Our team will perform a thorough inspection of both the detection system and the Fire Indicator Panel, ensuring that everything operates smoothly and efficiently.

**Enhanced Sound System Testing for Emergencies**
Safety is our priority. We’ll test the sound pressure levels and intelligibility of your emergency sound system in all buildings to ensure your building meets the Australian standards. 

**What’s Not Included**:
Please note that the following are outside the scope of this service:
•	Security and parking arrangements (if required).
•	Use of lifts for heavy equipment transportation (if applicable).
•	Work outside of the designated areas or beyond normal working hours.
•	High-reach equipment for specialized tasks.

**Let’s Make Sure Your Building Stays Safe and Compliant**
Contact us today to schedule your testing and stay ahead of potential issues. We're here to help ensure your building’s fire safety systems are ready for whatever comes your way!","SCHEDULED",5,"39A517","","TRS - 170 Newton Road, Wetherill Park, NSW 2164","","2021-11-24","215","Newton Road Holdings Pty Ltd","Maria","susinfo@sussmanco.com","",7796.0000,"Repair","","168 Newton Road 10 Coates Place, Wetherill Park, NSW, 2164, Australia","Wetherill Park","2164","Gordon Jenkins","Nu Unasa","","Gordon Jenkins","","","","","2026-09-25 06:00:00","","","2025-11-05 10:37:36","","","","","","","7796.00","","","","As per accepted defect quote QD-1540 dated 03-10-2025.","",-33.8390146,150.8861661,"","Cameron Baldercchino (TRS) 0407 919 573","","NR","",True,"",False,"","CO-100","Sussman Management Pty Ltd","","[] ","R DETECTION","","1 07:22:00","Jamie Wright","Jamie Wright"," ",""
21019,"T-21019","2025-10-31 10:26:28","2026-03-23 13:04:07","Faulty detector replacement (Quote QD-1662)","Faulty detector replacement","Attended site after callout, require to replace faulty detectors with a boom lift","REVISIT",5,"39559","","Goodman Fielder - 16 Templar Rd, Erskine Park, NSW 2759","","2019-04-24","391","Goodman Fielder Consumer Foods Pty Ltd","","","",1893.0030,"Repair","","16 Templar Road, Erskine Park, NSW, 2759, Australia","Erskine Park","2759","Gordon Jenkins","","","Gordon Jenkins","","","","","","","","2026-03-23 13:02:19","","","","","","P/O Number: 4506743025","1893.00","","","","As per accepted defect quote QD-1662 dated 28-10-2025.","Return two men three smoke detectors use customers scissor lift to replace detectors",-33.818435,150.7973456,"","Amar Banga 0403 957 208
Must call Amar prior to testing","","NR","",True,"",False,"","CO-154","Goodman Fielder Consumer Foods Pty Ltd","","[] ","R DETECTION","","00:01:00","Jamie Wright","Gordon Jenkins"," ",""
20266,"T-20266","2025-10-21 09:03:12","2025-12-17 09:27:54","PM2025/11 SYSTEM INTERFACE TESTING (39A671)","Nov 2025 routine servicing (17 items): System Interface Testing: Full Function Test (AS 1851-2012 Appendix D): Annual (17)","System Interface Testing: Full Function Test (AS 1851-2012 Appendix D): Annual (17)

Mitchell – Tuesday 18th November 2025 
4am – 8am approximately 
FlameSafe techs attending:
APFS – Shannon Rawlings
Dry Tech - Nuu Unasa
Wet Tech - Syd Kak

Macquarie – Wednesday 19th November 2025
4am – 8am approximately
FlameSafe techs attending:
APFS – Shannon Rawlings
Dry Tech - Nuu Unasa","PERFORMED",5,"39A671","","State Library of NSW - 1 Shakespeare Place, Sydney, NSW 2000","","2027-02-26","1124","State Library of NSW","Stephen Farrelly","Stephen.Farrelly@sl.nsw.gov.au","",0.0000,"I&T","","1 Shakespeare Place, Sydney, NSW, 2000, Australia","Sydney","2000","Nu Unasa","Gordon Jenkins, John Minai, Nick Hollingsworth, Sydney Kak","","Nick Hollingsworth","","","2025-11-13","","2025-12-16 05:00:00","2025-12-16 09:00:44","","2025-12-08 14:01:59","","","","","","","","0.00","","","16/12 - full function trip testing .","16/12/25 Nick H & Nuu
Completed trip testing as required.

17/12 fire testing . With engineer",-33.8663058,151.2132437,"","Stephen Farrelly 0481 478 256","","NR","",True,"",False,"","CO-2703","Library Council of NSW","","[] ","R DETECTION","","","Jade Ogony","Nu Unasa"," ",""
20080,"T-20080","2025-10-16 11:43:35","2025-12-22 16:14:44","AFSS Inspection Report September 2025 (Quote QD-1479)","AFSS Inspection Report September 2025","Following on from AFSS Inspection, the following defect(s) were been found:

**Section 2 – Assessment results and observations**

**2. EWIS**
- L10, L8, L3, the hose reel cupboard has a sign advising there is a WIP phone inside. There is no WIP phone, the sign needs to be removed and replaced with a hydrant, extinguisher & hose reel sign
-  L4, the BGA was found with the glass broken in half and the back to front. New glass is required for the BGA.
- Conduct a test on the system due to the alert tones to inspect the amp, may require further estimate after inspection.

**5. Automatic Fire Detection System**
At the time of assessment, the following non-compliances were observed that require to be rectified:
-  The strobe has been removed from the front of the building when the new cladding was installed. The strobe needs to be replaced. - require to ensure cabling still located in the are, this may cause an further quote to be submitted for any extra works required.
-  The BGA failed to operate on level 14 (refer to testing records).
-  L15, the detector in the fire stairs was found covered in tape. Photo evidence is required to show the tape has been removed.
-  L8, the smoke detector installed outside the main switch on level 8 needs to be re located as the door from the main switch hits the detector.
-  L6, the common area next to the lifts is missing two detectors outside the main switch and exit door. 2 x smoke detectors required.
-  L5, there is no detector installed outside the main switch room, all other levels have a detector in the location. A detector is required in this area.
-  L1, there is no detector installed outside the stairs at the toilets. A smoke detector is required.
- Require the replacement of the 33ah batteries x 2

**Fail Safe Devices*
- Require to install 5 x Green MCP on the require doors as per the fault notes, may require security to connect depending on type of door.","REVISIT",5,"39933","","Elizabeth Towers -  418A Elizabeth Street, Surry Hills, NSW 2010","","2022-11-15","164","X Commercial","Nelson Ferreira","nelson@xcommercial.com.au","",7065.5080,"Repair","","418A Elizabeth Street, SURRY HILLS, NSW, 2010, Australia","Surry Hills","2010","Nu Unasa","Gordon Jenkins","","Nu Unasa","","","","","2025-11-06 07:00:00","","","2025-11-17 12:58:48","","","","","","","7065.52","","","","As per accepted defect quote QD-1479 dated 18-09-2025.","",-33.8862852,151.2085706,"","Site Contact: Chris 0410  452 452
Building manager office located on Lower Ground floor opposite the lifts","","NR","",True,"",False,"","CO-1731","DB Property Services Pty Ltd","","[] ","R DETECTION","","00:00:00","Jamie Wright","Nu Unasa"," ",""
20036,"T-20036","2025-10-15 07:57:50","2025-11-13 13:22:46","AFSS Inspection Report August 2025 (Quote QD-1463)","AFSS Inspection Report August 2025","As per scope of Works

**3. Paths of Travel**

The second palleted cool room does not have an exit door. The only exit is via a push button to raise the rapid roller shutter. A break glass emergency door release button is required to ensure the shutter can be accessed if there is a power failure.

West Warehouse Corridor POT to Pack Room
 - BGA Failed to unlock electric striker. BG Glass damaged,
Requires replacement. Recommend install non glass door
release (Food Manufacturing)

DETECTION - TEST RECORD LOGBOOK
High Bay Warehouse N-S Conventional, Linked to Main FIP
Zone 2 
55 x Conventional smoke detectors are over 10 years old require replacement

Further estimate maybe required","REVISIT",5,"39754","","Foothills Distribution Centre - 30 Lidco Street, Arndell Park, NSW 2148","","2022-11-01","","The Trustee For Gemstone Arndell Park Asset","Sajan Gill","Sajan.Gill@jll.com","",13244.1535,"Repair","","30 LIdco Street, Arndell Park, NSW, 2148, Australia","Arndell Park","2148","Gordon Jenkins","Nu Unasa","","Gordon Jenkins","","","","","2025-11-05 07:00:00","","","2025-10-31 08:09:42","","","","","","","13244.15","","","","As per accepted defect quote QD-1463 dated 16-09-2025.","Checked system BGAs and doors by others photos in documents for the detection in the warehouse",-33.7921663,150.8833214,"","Sagan Gill (JLL) 0470 477 911","","NR","",True,"",False,"","CO-1513","Jones Lang Lasalle","","[] ","R DETECTION","","00:02:00","Jamie Wright","Gordon Jenkins"," ",""
19273,"T-19273","2025-10-08 06:37:56","2026-03-26 16:28:23","AFSS Inspection Report September 2025 (Quote QD-1502)","AFSS Inspection Report September 2025","As per scope of Works

**3. Automatic fire detection & alarm system**

At the time of assessment
-  Smoke detector in Bld A GF electrical room was found to be too close to the a/c unit

FAIL SAFE DEVICES -
Multiple doors Failed to open in fire mode. Further investigation required

DETECTION - TEST RECORD
Reprogramming of devices to suit","REVISIT",5,"39A434","","Metrolink Corporate Park - 197-201 Coward Street  Mascot, NSW 2020","","2023-10-27","","The Trust Company (Australia) Ltd ATF Ascendas Business Park Trust No.1 C/- Colliers","Colliers","jason.natoli@colliers.com","",2895.0080,"Repair","","197-201 Coward Street, Mascot, NSW, 2020, Australia","Mascot","2020","Nu Unasa","Gordon Jenkins","","Nu Unasa","","","","","2025-10-16 07:00:00","","","2025-10-16 13:27:35","","","","","","WO00009685","2895.01","","","","As per accepted defect quote QD-1502 dated 29-09-2025.","",-33.9249112,151.1882823,"","Emma Cole **CALL HER THE DAY BEFORE**
Access to Keys need to via the link below. 
https://www.keymaas.com.au/userRegistration.html?site=a814b300-b267-4d66-ae08-1eea38ade79c","0197 Lock box code","NR","",True,"",False,"","CO-504","Colliers International","","[] ","R DETECTION","","00:00:00","Jamie Wright","Mariette Henderson"," ",""
19016,"T-19016","2025-10-01 12:03:57","2026-03-17 11:41:59","EWIS fault investigation (Quote QD-1475)","EWIS fault investigation","After completing the required testing the following defects have been identified and require initial investigation, further estimates maybe required

Warehouse West - Zone 2 PSW in fault
Warehouse East - Electrical testing does not generate brigade
alarm at chep MFIP only the pressure switch generates an alarm on the ASE

Sub panel, Smoke detector & BGA did not generate alarms at FIP Chep

Inspection of the programming and cable","REVISIT",5,"39605","","Westlands Industrial Estate - 33-45 James Erskine Drive, Erskine Park, NSW 2759","","2018-11-06","","Knight Frank","Victor Bao","Victor.Bao@au.knightfrank.com","",1560.0060,"Repair","","33-45 James Erskine Drive, Erskine Park, NSW, 2759, Australia","Erskine Park","2759","Gordon Jenkins","John Minai","","Gordon Jenkins","","","","","2025-10-02 12:39:00","","","2025-10-02 13:21:18","","","","","","Work Order Number	W14859971","1560.01","","","","As per accepted defect quote QD-1475 dated 18-09-2025.","Return to check cable under ground for break 2 men

Cable broken under ground this job is an urgent repair due to OWS not working when in alarm due to a broken cable underground have spoken to Jamie about this job he’s going to get subcontractor out to have a look",-33.8207022,150.7808166,"","CODE:  2759
Jordan Fuller (Knight Frank) 0416 554 098","","NR","",True,"",False,"","CO-070","Knight Frank Australia Pty","","[] ","R DETECTION","","00:00:00","Jamie Wright","Gordon Jenkins"," ",""
19012,"T-19012","2025-10-01 11:28:32","2026-01-27 21:36:10","QD-1134 (Quote QD-1522)","QD-1134","**Jade hasnt ordered the boom as it is November 2025 when scheduling for Late January, Please order Boom - Materials have been ordered**

1. Automatic Fire Suppression System
At the time of assessment, the following non-compliances were observed that are required to be rectified:
2. The batteries in the fire panel are past the two-year expiry date and need to be replaced. 2 x 26AH batteries.
3. Occupant Warning System
At the time of assessment, the following non-compliances were observed that are required to be rectified:
4. There are two speakers in the southwest part of the warehouse that did not work
5. Further quote maybe required.
6. Paths of Travel
At the time of assessment, the following non-compliances were observed that are required to be rectified:
7. The failsafe device on the front automatic doors failed to open the doors, further investigation is required.
8. Further quote maybe required.","REVISIT",5,"39414","","Ontex - 5 Wonderland Drive, Eastern Creek, NSW 2766","","2023-09-14","611","One Funds Management Limited ATF Ben Lee Property Trust No 5","Ben Dalley","admin@benlee.com","",4728.6700,"Repair","","5 Wonderland Drive, Eastern Creek, NSW, 2766, Australia","Eastern Creek","2766","Gordon Jenkins","John Minai, Nu Unasa","","Nu Unasa","","","","","2025-10-08 07:00:00","2025-10-08 12:15:57","","2025-10-08 11:35:23","","","","","","Caren Slot 30/9/25","4728.66","","","","As per accepted defect quote QD-1522 dated 01-10-2025.","Checked trip to front door will need a input output module hundred metres of cable to run from mechanical board in warehouse to office

Two horns in warehouse not working will need boom lift two horns will need to move location unable to access horns 

2 men 8 hour
100 m of cable
2 horns

Replaced batteries as per report",-33.8071144,150.8493736,"","49","","NR","",True,"",False,"","CO-1820","Ben Lee Property Trust","","[] ","R DETECTION","","00:01:00","Jamie Wright","Nu Unasa"," ",""
